,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,surfboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
117883,0.0,0.0,0.0,0.0,0.0,0.37524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
106250,0.0,0.0,0.0,0.0,0.0,0.67737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
83619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258,0.0,0.0,0.91556,0.0,1.0,1.0
57755,0.0,0.0,0.0,0.0,0.0,0.0,0.85441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
111977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27345,0.0,0.0,0.0,0.0,1.0,0.1
29723,0.0,0.0,0.0,0.0,0.0,0.79422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43125,0.0,0.0,0.0,0.0,0.0,0.0,0.6
79249,0.83849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
55728,0.8109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63718,1.0,1.0
84676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91106,0.0,0.0,0.0,1.0,0.6
45264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66193,0.0,0.0,1.0
46490,0.0,0.0,0.0,0.0,0.0,0.47516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
89732,0.0,0.0,0.0,0.0,0.0,0.0,0.90363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
63658,0.0,0.0,0.80625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
82912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50408,0.0,0.0,0.0,0.0,0.0,0.0
116867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60326,0.0,1.0,1.0
106835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62949,0.0,0.0,0.0,0.0,0.0,0.3
28510,0.0,0.77172,0.0,0.0,0.0,0.0,0.64029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27160,0.78589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109455,0.0,0.75987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
72457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486,0.0,0.0,0.0,0.0,0.0,1.0,0.7
48577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43907,0.0,0.84641,0.0,1.0,0.5
40515,0.0,0.0,0.0,0.0,0.0,0.87137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87975,0.87188,0.0,0.0,0.0,0.9
46537,0.0,0.75172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48601,0.0,0.0,0.0,0.0,0.0,0.80291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81523,0.0,0.0,0.0,0.0,0.0,0.0,0.91001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
99593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9294,0.0,0.0,0.0,0.0,1.0,1.0
44934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79883,0.79825,0.8572,0.0,0.0,1.0,0.0
85612,0.0,0.0,0.0,0.7941,0.0,0.74016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26144,0.0,0.0,0.0,0.75587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33520,0.0,0.0,0.81098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
68750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7383,0.0,1.0,1.0
96862,0.0,0.0,0.0,0.0,0.0,0.80521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115612,0.0,0.0,0.0,0.0,0.0,0.0,0.84883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
69449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28685,0.0,0.0,0.0,0.0,0.0,1.0,0.5
98800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6883,0.0,0.0,0.0,0.0,0.0,0.0,0.4
28554,0.0,0.0,0.75287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54927,0.84978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
6140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80894,0.0,0.0,0.0,1.0,1.0
40622,0.0,0.82576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
69474,0.0,0.0,0.81232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
114644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61049,0.0,0.32018,0.0,0.31967,0.0,0.4
106198,0.0,0.0,0.0,0.0,0.0,0.0,0.87497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
101694,0.0,0.0,0.0,0.0,0.0,0.74721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68652,0.0,0.0,0.0,0.0,0.0,0.0,0.83005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
87218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097,1.0,1.0
80498,0.0,0.0,0.0,0.0,0.0,0.55399,0.0,0.0,0.85287,0.0,0.0,0.0,0.0,0.0,0.5
19795,0.0,0.80577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75246,0.0,1.0,0.8
25229,0.0,0.81547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59005,0.0,0.0,0.0,0.0,0.0,0.0,0.94735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
89858,0.0,0.0,0.0,0.0,0.0,0.0,0.72483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78144,0.0,1.0
52518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33842,1.0,1.0
76086,0.0,0.0,0.0,0.0,0.86876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83718,0.0,0.0,0.36339,1.0,0.9
116462,0.0,0.0,0.0,0.8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
44974,0.0,0.83835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
108756,0.0,0.81893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
61751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66482,0.0,0.8
104464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81125,0.0,0.85426,0.0,0.0,0.0,0.0
56023,0.0,0.75876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
29009,0.0,0.0,0.77496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
52362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92104,0.0,0.0,0.0,0.0,0.0,0.2
64158,0.0,0.0,0.0,0.84744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92758,0.0,0.0,0.0,0.88441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58089,0.0,0.0,0.0,0.0,0.0,0.0,0.3
826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37151,1.0,0.4
100262,0.0,0.0,0.0,0.0,0.0,0.0,0.41774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92128,0.0,1.0,0.9
3238,0.0,0.0,0.0,0.0,0.0,0.58553,0.0,0.0,0.0,0.0,0.0,0.72278,0.0,1.0,0.3
43182,0.0,0.0,0.0,0.0,0.0,0.0,0.83036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
83374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73222,0.0,0.0,0.0,0.0,0.7
31626,0.0,0.0,0.0,0.0,0.0,0.0,0.85849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
88964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60194,1.0,1.0
78136,0.0,0.0,0.0,0.0,0.0,0.51871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52675,0.77642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
3491,0.0,0.0,0.0,0.0,0.0,0.57157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
22353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42596,0.0,0.0,0.0,0.0,0.0,0.0,0.5
72132,0.0,0.0,0.0,0.0,0.0,0.0,0.54688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
85885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76884,0.0,0.0,0.0,0.0,0.0,1.0,0.8
117958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79723,0.0,0.0,0.0,0.0,1.0,0.6
26898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93475,0.0,0.0,0.0,0.0
56700,0.0,0.0,0.0,0.0,0.0,0.81539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112589,0.0,0.0,0.0,0.0,0.0,0.78355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77823,0.0,0.0,0.0,0.0,0.0,0.0,0.9138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42393,0.0,0.0,0.0,0.0,0.0,0.9
81019,0.0,0.0,0.0,0.0,0.0,0.0,0.93322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
83807,0.0,0.0,0.0,0.0,0.0,0.38922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
106652,0.0,0.79391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
34151,0.0,0.0,0.0,0.0,0.0,0.0,0.93534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
75268,0.0,0.0,0.0,0.0,0.0,0.69244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91861,0.0,0.0,0.0,0.0
103483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64067,0.0,0.0,0.0,0.0,0.0,0.4
21540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84601,0.0,1.0,0.5
104725,0.0,0.0,0.0,0.0,0.0,0.0,0.87249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
97597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76274,1.0,1.0
101178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25456,1.0,1.0
72605,0.75834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
117144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8512,0.0,0.0,0.0,0.0,1.0,0.3
51266,0.0,0.0,0.0,0.0,0.0,0.0,0.91315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96744,0.0,0.0,0.0,0.0,0.0,0.30995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43407,0.0,0.0,0.0,0.0,0.0,0.56619,0.0,0.0,0.0,0.0,0.0,0.86117,0.0,0.0,0.3
18886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70267,0.0,0.3351,0.43985,1.0,0.5
63239,0.0,0.0,0.82991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
56078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79723,1.0,0.7
805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69575,0.0,0.75402,0.0,1.0,0.8
4297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26287,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8482,0.0,0.0,0.45547,0.0,1.0,0.4
108382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87147,1.0,1.0
81960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776,1.0,1.0
81674,0.81405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
68885,0.0,0.85168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
63137,0.0,0.0,0.0,0.0,0.0,0.0,0.84592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
116613,0.0,0.0,0.0,0.0,0.0,0.0,0.82545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
84112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65254,0.31323,0.0,0.0,0.60861,1.0,0.4
31952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35343,0.0,0.0,0.0,0.0,0.0,0.81475,0.0,0.0,0.0,0.0,0.88711,0.0,0.0,0.0,0.0
48573,0.0,0.76394,0.0,0.0,0.0,0.0,0.93816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
102119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45318,0.0,0.0,0.0,0.0,0.0,1.0,0.4
35178,0.0,0.0,0.0,0.0,0.0,0.69581,0.0,0.0,0.83488,0.0,0.0,0.0,0.0,0.0,0.3
108648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.1
16587,0.80746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
3414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83729,0.0,0.0,0.56645,1.0,0.4
2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55152,0.0,0.0,0.0,0.0,1.0,0.0
31580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33133,0.0,1.0,0.9
49016,0.0,0.0,0.0,0.0,0.0,0.0,0.92897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
81567,0.0,0.0,0.0,0.0,0.0,0.0,0.72321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
95759,0.0,0.0,0.0,0.0,0.0,0.80343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
84273,0.0,0.0,0.0,0.0,0.86412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
66398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87098,0.57704,0.0,0.3653,0.0,0.0,0.0,0.4
96253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38055,0.0,0.0,0.0,0.0,0.0,1.0,0.1
80545,0.0,0.0,0.0,0.0,0.0,0.73294,0.0,0.0,0.31866,0.0,0.0,0.0,0.0,0.0,0.0
59226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80154,0.0,0.0,0.63954,1.0,0.8
24051,0.0,0.0,0.0,0.0,0.0,0.51408,0.0,0.0,0.0,0.62143,0.0,0.42827,0.0,1.0,0.5
89075,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31633,0.0,0.86087,0.0,1.0,0.9
95541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54502,0.0,0.0,0.0,0.0,0.0,0.0,0.6
41386,0.85289,0.0,0.0,0.0,0.0,0.67183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
42740,0.0,0.0,0.0,0.0,0.0,0.0,0.88479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
99580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88396,0.0,0.0,0.82241,0.0,1.0,0.8
77460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74237,0.0,0.0,0.0,0.0,1.0,0.4
16433,0.0,0.83814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
103327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60934,1.0,0.2
24324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40731,0.0,0.0,0.0,0.0,0.0,0.9
83804,0.79248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
77831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5982,0.0,0.0,0.0,0.0
26680,0.0,0.0,0.0,0.92894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87216,0.0,0.0,0.0,0.0,0.0,0.65208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
20337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87495,0.0,1.0,0.3
29955,0.0,0.0,0.0,0.0,0.0,0.0,0.91604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
106446,0.0,0.0,0.0,0.84166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34173,0.0,0.0,0.0,0.0,0.0,0.0,0.6
53022,0.0,0.80105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
16413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58907,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85651,0.0,0.0,0.0,0.0,0.0,0.0
48250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.0,0.0,0.0,0.0,1.0,0.7
29406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90459,0.0,0.0,0.0,0.0
109663,0.0,0.0,0.0,0.76031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
80879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29014,1.0,1.0
65749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80950,0.0,0.77884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57011,0.0,0.0,0.0,0.0,0.9
116260,0.80809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45042,1.0,1.0
52499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85089,0.0,0.0,0.9
39133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74842,1.0,1.0
78682,0.0,0.76774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42721,0.0,0.0,0.0,0.0,0.0,0.0,0.44266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
67212,0.75871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
117589,0.0,0.0,0.0,0.0,0.80868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
5147,0.0,0.77825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
86751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89707,0.0,0.0,0.0,1.0,0.7
15916,0.0,0.0,0.0,0.0,0.0,0.60385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
44448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27226,0.0,1.0,1.0
24343,0.0,0.0,0.0,0.0,0.0,0.0,0.88906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
67301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83117,0.36397,0.0,0.0,0.0,1.0,0.3
74837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93079,0.0,0.0,1.0
55886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90255,0.84468,0.0,0.0,0.0,0.2
33876,0.0,0.0,0.0,0.0,0.0,0.0,0.90808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62262,0.0,1.0,1.0
55668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62062,1.0,1.0
77723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90654,0.0,1.0,1.0
15994,0.0,0.0,0.0,0.0,0.0,0.0,0.84495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
86628,0.0,0.0,0.0,0.0,0.0,0.48853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
104873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71796,0.0,0.0,0.0,0.0,0.0,0.0,0.7
93314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61018,0.0,0.0,0.0,0.0,0.0,0.0,0.8
83507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74701,0.0,0.0,0.0,0.0,0.0,0.3
39138,0.0,0.0,0.0,0.0,0.0,0.26347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
94494,0.0,0.81762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
107374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81823,1.0,0.3
59979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46349,0.0,0.0,0.0,0.0,1.0,1.0
66980,0.0,0.0,0.0,0.0,0.0,0.69419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
91546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78012,0.0,0.83922,0.0,0.0,0.0,0.2
39520,0.0,0.0,0.0,0.0,0.0,0.0,0.7576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
35388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81101,0.0,1.0
28631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40283,1.0,0.1
102552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176,0.0,1.0,1.0
5289,0.0,0.7554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
20299,0.0,0.0,0.0,0.0,0.0,0.54093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
67983,0.86296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
22958,0.0,0.0,0.0,0.81639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49057,0.0,0.76325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
54108,0.7817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
93127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6971,0.0,0.0,0.0,0.0,0.0,0.8
111171,0.0,0.0,0.0,0.0,0.0,0.69102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77290,0.7522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
81469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69121,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103435,0.0,0.0,0.0,0.0,0.7578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
117907,0.0,0.0,0.0,0.77717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
17724,0.0,0.0,0.80266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
22304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82105,0.0,0.0,0.0,0.0,0.0,0.0,0.2
62678,0.0,0.0,0.0,0.0,0.0,0.0,0.86061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
