,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,surfboard,chair,couch,potted plant,bed,dining table,tv,y_test,y_pred
81141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
50879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
91484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77616,0.83753,0.88827,0.0,0.0,0.0,0.0,0.1
8844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92472,0.0,0.0
41445,0.0,0.82079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
103673,0.0,0.0,0.0,0.81922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
8756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88072,0.0,0.0,0.0,0.0,0.0,0.0,0.90786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
103126,0.0,0.0,0.0,0.0,0.0,0.38961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29310,0.0,0.0,0.0,0.0,0.0,0.0,0.45019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
72484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30379,0.0,0.0,0.58813,0.0,0.0,0.7
69863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36597,0.84164,0.0,0.0,0.0,0.0,1.0,0.5
70925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61655,0.69041,0.88866,0.0,0.0,0.0,0.0,0.6
99357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89571,0.0,0.0,0.0,1.0
43078,0.0,0.0,0.0,0.0,0.0,0.3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76722,0.0,0.0,0.0,0.0,0.0,1.0,1.0
83132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52322,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66932,0.65864,0.0,0.0,0.0,0.0,1.0
110104,0.0,0.77866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80869,0.0,0.0,0.75137,0.0,1.0,0.3
66026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35673,0.91155,0.0,0.0,0.0,0.0,0.2
116383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75402,0.0,1.0,0.6
97088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66466,0.0,0.85663,0.0,0.0,1.0,1.0
59165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82074,0.48072,0.0,0.0,0.0,1.0,0.6
85964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9078,0.53954,0.89895,0.0,0.0,0.0,0.0,0.0
42633,0.0,0.0,0.0,0.0,0.0,0.0,0.86593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
105081,0.0,0.0,0.0,0.0,0.0,0.28077,0.0,0.0,0.0,0.0,0.0,0.90488,0.0,0.0,1.0,0.1
42707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96037,0.0,0.0,0.0,0.75902,0.0,0.0,0.0,0.0,0.66754,0.0,0.0,0.92068,0.0,0.0,1.0,0.4
13177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
86410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946,0.57486,0.0,0.0,0.0,0.0,1.0,0.2
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
71184,0.0,0.0,0.0,0.0,0.0,0.78136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59404,0.7952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
65421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84024,0.0,1.0,1.0
113073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88552,0.0,0.82863,0.0,0.0,0.0,1.0,0.5
38371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82408,0.0,0.0,0.0,0.0,0.0,1.0,0.6
79143,0.0,0.0,0.0,0.0,0.0,0.0,0.88779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
77572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87112,0.0,0.0,0.81557,0.0,1.0,0.1
29017,0.0,0.78768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
109328,0.0,0.0,0.0,0.0,0.8038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2770,0.0,0.7685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65881,0.0,0.0,0.0,0.0,0.0,0.74387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575
64123,0.0,0.0,0.0,0.0,0.0,0.45109,0.0,0.0,0.90034,0.0,0.89838,0.0,0.0,0.0,0.0,0.6
59153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
78248,0.0,0.0,0.0,0.0,0.0,0.94064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
73684,0.80729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91574,0.0,0.0,0.0,0.0,0.0,0.0,0.2
117435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40842,0.71525,0.88724,0.0,0.0,0.0,0.0,0.1
28258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79968,0.0,0.0,0.0,0.0,0.0,0.0,0.6
76180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69074,0.69762,0.0,0.0,0.0,0.0,0.0,0.5
30341,0.0,0.0,0.0,0.0,0.0,0.71201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36378,0.0,0.0,0.0,0.0,0.0,0.49812,0.0,0.0,0.69742,0.0,0.0,0.0,0.0,0.0,0.0,0.3
6118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
89794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71273,0.0,0.0,0.0,0.0,0.0,0.7
14486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56512,0.0,0.0,0.0,1.0
47392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87552,0.86483,0.27398,0.0,0.41505,0.0,0.0,0.4
27606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93678,0.0,0.0,0.0,0.0,1.0,0.1
27947,0.0,0.0,0.82409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
59524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81641,0.0,1.0,1.0
38611,0.0,0.0,0.0,0.0,0.0,0.39704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
73816,0.0,0.0,0.76264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
14833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30112,0.0,1.0,1.0
32213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30055,0.74901,0.0,0.0,0.0,0.0,1.0,0.7
115166,0.0,0.0,0.0,0.0,0.0,0.81646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72117,0.0,0.0,0.78432,0.0,0.0,0.0,0.0,0.86784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42193,0.0,0.80625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
28604,0.0,0.0,0.0,0.87577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
117572,0.0,0.81793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72437,0.75484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1724,0.0,0.0,0.0,0.0,0.0,0.0,0.86733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58557,0.0,0.0,0.3
96292,0.0,0.0,0.0,0.0,0.0,0.73129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
59622,0.77198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25413,0.0,0.0,0.0,0.0,1.0,0.4
21502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49297,0.69182,0.0,0.36865,0.0,1.0,0.8
26051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83775,0.0,0.0,0.0,0.0,1.0,0.8
41352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
113027,0.0,0.0,0.0,0.0,0.0,0.0,0.40457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
73264,0.0,0.0,0.0,0.0,0.0,0.0,0.80717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53933,0.0,0.0,0.0,0.76202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
56395,0.0,0.75603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
112727,0.0,0.0,0.0,0.84281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
17548,0.0,0.0,0.0,0.0,0.0,0.68401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67728,0.0,0.0
66300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85364,0.0,0.0,0.0,0.0,1.0,0.7
13019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
36367,0.0,0.0,0.0,0.0,0.0,0.88323,0.0,0.0,0.0,0.0,0.78082,0.0,0.0,0.0,0.0,0.0
27608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89118,0.0,0.0,0.0,0.0,0.0,0.0,0.8
41431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66045,0.0,0.0,0.27434,0.0,0.0,1.0,0.5
108031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73544,0.0,0.0,0.0,0.0,0.0,1.0
87976,0.0,0.0,0.0,0.0,0.0,0.0,0.85047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14947,0.0,0.0,0.0,0.0,0.0,0.52612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70297,0.0,0.0,0.0,0.0,0.0
3533,0.0,0.0,0.0,0.0,0.0,0.6664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81355,0.0,0.0,1.0,1.0
51116,0.0,0.0,0.0,0.0,0.0,0.78625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
109040,0.0,0.0,0.0,0.0,0.0,0.74956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
61814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8083,0.0,0.0,0.0,0.0,0.0,0.0,0.3
43601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3258,0.0,0.0,0.0,0.38576,0.0,0.5
44392,0.0,0.0,0.0,0.0,0.0,0.0,0.87975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
59330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70834,0.0,0.0,0.0,0.0,0.0,0.0,0.82047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
81224,0.0,0.75768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64797,0.0,0.0,1.0,0.5
116559,0.0,0.0,0.0,0.0,0.0,0.82468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
83375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79966,0.0,0.0,0.0,0.0,0.0,0.0,0.6
106723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82914,0.0,1.0,1.0
6418,0.0,0.0,0.0,0.0,0.0,0.0,0.85078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
759,0.0,0.0,0.0,0.0,0.0,0.87223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
64248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86622,0.61808,0.0,0.0,0.0,0.5183,0.0,0.6
89858,0.0,0.0,0.0,0.0,0.0,0.0,0.72483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7580,0.0,0.0,0.0,0.0,0.0,0.84304,0.0,0.0,0.0,0.37214,0.0,0.0,0.0,0.0,0.0,0.1
91210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37363,0.0,0.0,0.0,0.0,0.0,1.0,0.4
3192,0.0,0.80112,0.0,0.0,0.0,0.0,0.79788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6650,0.0,0.0,0.0,0.0,0.0,0.5794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
79715,0.0,0.0,0.0,0.8923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71806,0.0,0.0,0.0,0.0,0.0,0.51325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45233,0.0,0.2
108780,0.0,0.0,0.0,0.0,0.0,0.53836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85579,0.0,0.0,0.0,0.0,0.0,0.0,0.86926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17146,0.75721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
35704,0.0,0.0,0.0,0.0,0.0,0.0,0.67857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7418,0.91151,0.0,0.0,0.0,0.0,0.6
19996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93114,0.0,1.0,1.0
104160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7439,0.0,0.0,1.0,0.95
30872,0.0,0.0,0.0,0.0,0.0,0.0,0.29657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
74120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30883,0.0,0.0,0.0,0.0,0.0,1.0,0.1
51286,0.0,0.0,0.0,0.0,0.0,0.63448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3523,0.0,0.0,0.0,0.0,0.0,0.61192,0.0,0.0,0.0,0.47049,0.0,0.0,0.0,0.0,0.0,0.2
31654,0.0,0.0,0.0,0.0,0.0,0.43506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
114481,0.0,0.0,0.79028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
4700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
16161,0.0,0.80009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79015,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33899,0.0,1.0,1.0
57792,0.0,0.0,0.78523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
92992,0.0,0.0,0.0,0.0,0.0,0.0,0.88368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22169,0.0,0.7638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
591,0.75637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86866,0.0,0.0,1.0,1.0
38583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12135,0.0,0.77563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83977,0.83417,0.0,0.0,0.0,1.0,0.3
87276,0.76995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
89402,0.0,0.0,0.0,0.0,0.0,0.84025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82966,0.0,0.0,0.0,0.0,0.0,0.0,0.6
20322,0.0,0.0,0.0,0.0,0.0,0.0,0.89129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58861,0.0,1.0,1.0
48185,0.0,0.0,0.0,0.0,0.0,0.69547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
24065,0.0,0.0,0.0,0.7875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10485,0.0,0.0,0.0,0.0,0.0,0.0,0.91742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
40228,0.0,0.0,0.0,0.0,0.0,0.0,0.5572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88561,0.91134,0.88466,0.0,0.0,0.0,0.0,0.0
83291,0.0,0.0,0.0,0.0,0.0,0.81716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36889,0.0,1.0,1.0
33817,0.0,0.0,0.0,0.0,0.0,0.0,0.93008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
88266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65841,0.0,0.0,1.0,0.9
72894,0.0,0.0,0.0,0.78824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30333333333333334
6872,0.79332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42685,0.0,0.0,0.0,0.0,0.0,0.0,0.85433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12005,0.0,0.0,0.0,0.0,0.0,0.0,0.7471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
74025,0.0,0.0,0.0,0.78812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30333333333333334
13931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39886,0.67744,0.0,0.0,0.0,0.0,0.0,0.5
87295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67583,0.0,1.0,1.0
118205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88162,0.0,0.0
113650,0.0,0.0,0.0,0.0,0.0,0.80407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491,0.0,0.0,0.0,0.0,0.0,0.93984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33329,0.0,0.0,1.0,0.2
49735,0.0,0.78005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
2694,0.0,0.0,0.0,0.76138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62668,0.0,0.0,1.0,1.0
24662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41514,0.0,0.0,0.0,0.0,0.0,1.0,1.0
80157,0.0,0.7925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
21420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
12437,0.0,0.0,0.0,0.0,0.0,0.0,0.88018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92784,0.0,1.0,0.9
112503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90334,0.0,0.0,0.90432,0.0,0.0,1.0,0.4
2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39402,0.0,1.0,1.0
43182,0.0,0.0,0.0,0.0,0.0,0.0,0.83036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
26158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61244,0.0,0.0,0.92713,0.0,0.0,0.0,1.0
3870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8201,0.0,1.0
2522,0.0,0.0,0.0,0.0,0.0,0.81902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
80497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799,0.0,0.0,0.50247,0.0,0.0,0.0,1.0
40996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41571,0.0,1.0,0.5
117942,0.0,0.83007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
8184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74812,0.0,0.0,0.74812,0.0,0.0,1.0,1.0
36099,0.0,0.0,0.0,0.0,0.0,0.0,0.47663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26924,0.0,1.0,1.0
95115,0.0,0.0,0.0,0.0,0.0,0.0,0.83458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
108735,0.77363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62067,0.0,0.0,0.0,0.0,0.0,1.0,0.7
12238,0.0,0.82708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
101759,0.0,0.0,0.0,0.0,0.0,0.0,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84685,0.0,0.6
56001,0.0,0.0,0.0,0.0,0.0,0.6703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18436,0.0,0.0,0.0,0.0,0.0,0.26114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45196,1.0,0.2
63415,0.76349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
